,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Section,No plan,No Volume,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain
1046,2019-08-21,Vente en l'état futur d'achèvement,"192000,00",1.0,A,RUE,1980,MAY SUR ORNE,33260.0,LA TESTE-DE-BUCH,FS,90,,1,,,,,,,,
1047,2019-08-21,Vente,"12265,00",,,,B421,VILLEMARIE,33260.0,LA TESTE-DE-BUCH,AY,548,,0,,,,,,BR,PIN,2120.0
1048,2019-10-21,Vente,"250000,00",,,AV,2330,PASTEUR,33260.0,LA TESTE-DE-BUCH,FS,580,,0,,,,,,AG,,545.0
1049,2019-10-21,Vente,"250000,00",70.0,,AV,2330,PASTEUR,33260.0,LA TESTE-DE-BUCH,FS,579,,0,1.0,Maison,,61.0,3.0,S,,401.0
1050,2019-10-21,Vente,"441150,00",4.0,,RUE,0221,DES ASPHODELES,33260.0,LA TESTE-DE-BUCH,FZ,199,,1,3.0,Dépendance,,0.0,0.0,,,
1051,2019-10-21,Vente,"441150,00",4.0,,RUE,0221,DES ASPHODELES,33260.0,LA TESTE-DE-BUCH,FZ,199,,1,2.0,Appartement,,80.0,4.0,,,
1052,2019-10-21,Vente,"441150,00",4.0,,RUE,0221,DES ASPHODELES,33260.0,LA TESTE-DE-BUCH,FZ,199,,1,3.0,Dépendance,,0.0,0.0,,,
1053,2019-10-21,Vente,"175000,00",26.0,,ALL,2637,LES PRES SAINT JEAN,33260.0,LA TESTE-DE-BUCH,GK,129,,1,3.0,Dépendance,,0.0,0.0,,,
1054,2019-10-21,Vente,"600000,00",7.0,,RUE,1017,DES EIDERS,33260.0,LA TESTE-DE-BUCH,FI,127,,0,1.0,Maison,,108.0,4.0,S,,500.0
1055,2019-10-21,Vente,"175000,00",26.0,,ALL,2637,LES PRES SAINT JEAN,33260.0,LA TESTE-DE-BUCH,GK,129,,1,2.0,Appartement,,40.0,2.0,,,
1056,2019-10-21,Vente,"998000,00",1501.0,,BD,1587,DE L INDUSTRIE,33260.0,LA TESTE-DE-BUCH,HA,18,,0,4.0,Local industriel. commercial ou assimilé,,514.0,0.0,S,,4298.0
1057,2019-10-21,Vente,"998000,00",1501.0,,BD,1587,DE L INDUSTRIE,33260.0,LA TESTE-DE-BUCH,HA,18,,0,4.0,Local industriel. commercial ou assimilé,,1062.0,0.0,S,,4298.0
1058,2019-10-21,Vente,"998000,00",1501.0,,BD,1587,DE L INDUSTRIE,33260.0,LA TESTE-DE-BUCH,HA,18,,0,4.0,Local industriel. commercial ou assimilé,,262.0,0.0,S,,4298.0
1059,2019-10-21,Vente,"998000,00",1501.0,,BD,1587,DE L INDUSTRIE,33260.0,LA TESTE-DE-BUCH,HA,18,,0,4.0,Local industriel. commercial ou assimilé,,75.0,0.0,S,,4298.0
1060,2019-10-21,Vente,"600000,00",7.0,,RUE,1017,DES EIDERS,33260.0,LA TESTE-DE-BUCH,FI,127,,0,1.0,Maison,,108.0,4.0,AG,,701.0
1061,2019-11-21,Vente,"320000,00",,,,B180,LA FONTAINE SAINT JEAN,33260.0,LA TESTE-DE-BUCH,GS,28,,0,,,,,,AB,,572.0
1062,2019-11-21,Vente,"320000,00",,,,B180,LA FONTAINE SAINT JEAN,33260.0,LA TESTE-DE-BUCH,GS,29,,0,,,,,,AB,,635.0
1063,2019-11-21,Vente,"280000,00",,,,B180,LA FONTAINE SAINT JEAN,33260.0,LA TESTE-DE-BUCH,GS,34,,0,,,,,,AB,,118.0
1064,2019-11-21,Vente,"280000,00",,,,B180,LA FONTAINE SAINT JEAN,33260.0,LA TESTE-DE-BUCH,GS,132,,0,,,,,,AB,,1061.0
1065,2019-11-21,Vente,"480000,00",23.0,,RUE,2665,DU PROF PAUL LANGEVIN,33260.0,LA TESTE-DE-BUCH,FW,408,,0,,,,,,S,,522.0
1066,2019-11-21,Vente,"150000,00",,,CHE,2943,DE LA TANNERIE,33260.0,LA TESTE-DE-BUCH,FZ,40,,0,,,,,,J,POTAG,4500.0
1067,2019-01-22,Vente,"210000,00",2.0,B,AV,0342,DE BINGHAMTON,33260.0,LA TESTE-DE-BUCH,GW,209,,3,2.0,Appartement,,60.0,4.0,,,
1068,2019-01-22,Vente en l'état futur d'achèvement,"315000,00",4.0,,RUE,3140,DE LA VICTOIRE,33260.0,LA TESTE-DE-BUCH,GB,248,,1,1.0,Maison,,68.0,3.0,,,
1069,2019-02-22,Vente,"127000,00",9001.0,,DOM,A410,DE LA FORGE,33260.0,LA TESTE-DE-BUCH,HA,159,,1,3.0,Dépendance,,0.0,0.0,,,
1070,2019-02-22,Vente,"311000,00",25.0,,ALL,1894,MARCEL LEGOUEY CAZAUX,33260.0,LA TESTE-DE-BUCH,CR,700,,0,1.0,Maison,,90.0,4.0,S,,736.0
1071,2019-02-22,Vente,"340000,00",4.0,,RUE,0293,DES CISTES,33260.0,LA TESTE-DE-BUCH,FZ,196,,1,2.0,Appartement,,77.0,3.0,,,
1072,2019-02-22,Vente,"960000,00",2.0,C,BD,0833,DES CRETES PYLA,33115.0,LA TESTE-DE-BUCH,FA,172,,0,1.0,Maison,,169.0,6.0,AG,,574.0
1073,2019-02-22,Vente,"35000,00",37.0,B,RUE,2600,DU PORT,33260.0,LA TESTE-DE-BUCH,FR,158,,0,3.0,Dépendance,,0.0,0.0,J,POTAG,106.0
1074,2019-02-22,Vente,"960000,00",2.0,C,BD,0833,DES CRETES PYLA,33115.0,LA TESTE-DE-BUCH,FA,172,,0,1.0,Maison,,169.0,6.0,S,,500.0
1075,2019-02-22,Vente,"340000,00",4.0,,RUE,0293,DES CISTES,33260.0,LA TESTE-DE-BUCH,FZ,196,,1,3.0,Dépendance,,0.0,0.0,,,
1076,2019-02-22,Vente,"1035000,00",6.0,,AV,2510,DE LA PLAGE PYLA,33115.0,LA TESTE-DE-BUCH,BP,404,,1,3.0,Dépendance,,0.0,0.0,,,
1077,2019-02-22,Vente,"1035000,00",6.0,,AV,2510,DE LA PLAGE PYLA,33115.0,LA TESTE-DE-BUCH,BP,404,,1,2.0,Appartement,,75.0,3.0,,,
1078,2019-02-22,Vente,"340000,00",4.0,,RUE,0293,DES CISTES,33260.0,LA TESTE-DE-BUCH,FZ,196,,1,3.0,Dépendance,,0.0,0.0,,,
1079,2019-03-22,Vente,"285000,00",29.0,,RUE,2665,DU PROF PAUL LANGEVIN,33260.0,LA TESTE-DE-BUCH,FW,114,,0,1.0,Maison,,67.0,4.0,S,,554.0
1080,2019-03-22,Vente,"309224,00",,,LOT,A585,LES PINS DE CAZAUX,33260.0,LA TESTE-DE-BUCH,CO,347,,0,,,,,,AB,,1259.0
1081,2019-03-22,Vente,"434000,00",4.0,,IMP,0661,DU CHEM DES DAMES,33260.0,LA TESTE-DE-BUCH,FR,16,,0,1.0,Maison,,82.0,3.0,S,,636.0
1082,2019-05-22,Vente,"482000,00",24.0,,RUE,0614,DES CEDRES,33260.0,LA TESTE-DE-BUCH,GD,118,,0,1.0,Maison,,124.0,5.0,S,,563.0
1083,2019-05-22,Vente en l'état futur d'achèvement,"341000,00",35.0,,RUE,2650,DU PDT CARNOT,33260.0,LA TESTE-DE-BUCH,FX,328,,1,,,,,,,,
1084,2019-05-22,Vente en l'état futur d'achèvement,"341000,00",35.0,,RUE,2650,DU PDT CARNOT,33260.0,LA TESTE-DE-BUCH,FX,328,,1,,,,,,,,
1085,2019-05-22,Vente en l'état futur d'achèvement,"341000,00",35.0,,RUE,2650,DU PDT CARNOT,33260.0,LA TESTE-DE-BUCH,FX,328,,1,,,,,,,,
1086,2019-07-22,Vente,"495000,00",12.0,,RUE,2190,NOTRE DAME DES MONTS,33260.0,LA TESTE-DE-BUCH,GB,463,,0,1.0,Maison,,70.0,2.0,S,,643.0
1087,2019-07-22,Vente,"495000,00",12.0,,RUE,2190,NOTRE DAME DES MONTS,33260.0,LA TESTE-DE-BUCH,GB,463,,0,1.0,Maison,,35.0,2.0,S,,643.0
1088,2019-07-22,Vente,"5000,00",,,,B053,LE BOIS DU PYLA,33115.0,LA TESTE-DE-BUCH,BS,563,,0,,,,,,BR,PIN,800.0
1089,2019-08-22,Vente,"144000,00",2.0,,RUE,0670,DU CHEMIN DES DAMES,33260.0,LA TESTE-DE-BUCH,FR,647,,1,2.0,Appartement,,43.0,2.0,,,
1090,2019-08-22,Vente,"337500,00",64.0,,RUE,0598,CAPTAL FRANCOIS DE RUAT,33260.0,LA TESTE-DE-BUCH,GN,191,,0,1.0,Maison,,90.0,4.0,S,,429.0
1091,2019-08-22,Vente,"144000,00",2.0,,RUE,0670,DU CHEMIN DES DAMES,33260.0,LA TESTE-DE-BUCH,FR,647,,1,3.0,Dépendance,,0.0,0.0,,,
1092,2019-08-22,Vente,"130000,00",,,CHE,2660,DE LA PROCESSION,33260.0,LA TESTE-DE-BUCH,GI,161,,1,3.0,Dépendance,,0.0,0.0,,,
1093,2019-08-22,Vente,"130000,00",,,CHE,2660,DE LA PROCESSION,33260.0,LA TESTE-DE-BUCH,GI,161,,1,2.0,Appartement,,42.0,2.0,,,
1094,2019-08-22,Vente en l'état futur d'achèvement,"208000,00",16.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,833,,1,,,,,,,,
1095,2019-08-22,Vente en l'état futur d'achèvement,"208000,00",16.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,833,,1,,,,,,,,
1096,2019-08-22,Vente,"144000,00",2.0,,RUE,0670,DU CHEMIN DES DAMES,33260.0,LA TESTE-DE-BUCH,FR,647,,1,3.0,Dépendance,,0.0,0.0,,,
1097,2019-08-22,Vente,"265000,00",15.0,,RUE,0705,CLEMENT ADER,33260.0,LA TESTE-DE-BUCH,FS,382,,0,1.0,Maison,,75.0,4.0,S,,270.0
1098,2019-08-22,Vente,"500000,00",50.0,,RUE,1745,LAGRUA,33260.0,LA TESTE-DE-BUCH,FG,219,,0,,,,,,L,,2500.0
1099,2019-11-22,Vente,"994630,00",28.0,,RUE,2179,NICOLAS POUSSIN,33260.0,LA TESTE-DE-BUCH,GK,335,,0,1.0,Maison,,165.0,5.0,AB,,673.0
1100,2019-01-23,Vente,"185000,00",1.0,,ALL,3650,DES CORDIERS,33260.0,LA TESTE-DE-BUCH,FN,571,,1,3.0,Dépendance,,0.0,0.0,,,
1101,2019-01-23,Vente,"300000,00",9003.0,,RTE,2387,DES PETROLES CAZAUX,33260.0,LA TESTE-DE-BUCH,CN,99,,0,1.0,Maison,,48.0,2.0,BR,PIN,50000.0
1102,2019-01-23,Vente,"185000,00",1.0,,ALL,3650,DES CORDIERS,33260.0,LA TESTE-DE-BUCH,FN,571,,1,3.0,Dépendance,,0.0,0.0,,,
1103,2019-01-23,Vente,"185000,00",1.0,,ALL,3650,DES CORDIERS,33260.0,LA TESTE-DE-BUCH,FN,571,,1,2.0,Appartement,,42.0,2.0,,,
1104,2019-01-23,Vente,"300000,00",9003.0,,RTE,2387,DES PETROLES CAZAUX,33260.0,LA TESTE-DE-BUCH,CN,99,,0,1.0,Maison,,48.0,2.0,S,,1020.0
1105,2019-04-23,Vente,"226000,00",25.0,,RUE,1170,FRANCON,33260.0,LA TESTE-DE-BUCH,GB,17,,1,3.0,Dépendance,,0.0,0.0,,,
1106,2019-04-23,Vente,"180000,00",130.0,,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FT,59,,0,1.0,Maison,,62.0,3.0,AG,,662.0
1107,2019-04-23,Vente,"180000,00",130.0,,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FT,59,,0,1.0,Maison,,62.0,3.0,S,,500.0
1108,2019-04-23,Vente,"420000,00",24.0,,RUE,2936,DES TAILLADINS,33260.0,LA TESTE-DE-BUCH,GL,132,,0,,,,,,AB,ALLEE,2152.0
1109,2019-04-23,Vente,"226000,00",25.0,,RUE,1170,FRANCON,33260.0,LA TESTE-DE-BUCH,GB,17,,1,2.0,Appartement,,64.0,3.0,,,
1110,2019-04-23,Vente,"267600,00",3.0,,CHE,2360,DE PECHIC,33260.0,LA TESTE-DE-BUCH,FY,446,,2,1.0,Maison,,91.0,5.0,,,
1111,2019-04-23,Vente,"120000,00",43.0,,RUE,1650,JEAN LAVIGNE CAZAUX,33260.0,LA TESTE-DE-BUCH,CR,844,,0,1.0,Maison,,60.0,2.0,S,,283.0
1112,2019-04-23,Vente,"257000,00",3.0,,RUE,0670,DU CHEMIN DES DAMES,33260.0,LA TESTE-DE-BUCH,FR,730,,1,2.0,Appartement,,61.0,3.0,,,
1113,2019-04-23,Vente,"226000,00",25.0,,RUE,1170,FRANCON,33260.0,LA TESTE-DE-BUCH,GB,17,,1,3.0,Dépendance,,0.0,0.0,,,
1114,2019-05-23,Vente,"170000,00",25.0,,RUE,1170,FRANCON,33260.0,LA TESTE-DE-BUCH,GB,17,,1,3.0,Dépendance,,0.0,0.0,,,
1115,2019-05-23,Vente,"187500,00",535.0,,AV,0849,DENIS PAPIN,33260.0,LA TESTE-DE-BUCH,HA,121,,1,4.0,Local industriel. commercial ou assimilé,,200.0,0.0,,,
1116,2019-05-23,Vente,"182535,00",4.0,,ALL,0762,DES CORMORANS,33260.0,LA TESTE-DE-BUCH,GV,223,,0,1.0,Maison,,88.0,4.0,S,,294.0
1117,2019-05-23,Vente,"170000,00",25.0,,RUE,1170,FRANCON,33260.0,LA TESTE-DE-BUCH,GB,17,,1,2.0,Appartement,,44.0,2.0,,,
1118,2019-07-23,Vente,"898000,00",,,ALL,1239,DE GASCOGNE,33260.0,LA TESTE-DE-BUCH,FW,363,,0,,,,,,AG,,52.0
1119,2019-07-23,Vente,"898000,00",34.0,,ALL,1239,DE GASCOGNE,33260.0,LA TESTE-DE-BUCH,FW,251,,0,1.0,Maison,,188.0,7.0,AG,,532.0
1120,2019-07-23,Vente,"898000,00",34.0,,ALL,1239,DE GASCOGNE,33260.0,LA TESTE-DE-BUCH,FW,251,,0,1.0,Maison,,188.0,7.0,S,,800.0
1121,2019-07-23,Vente,"127000,00",207.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,58,,1,3.0,Dépendance,,0.0,0.0,,,
1122,2019-07-23,Vente,"313000,00",17.0,,RUE,0430,DES BOYENS,33260.0,LA TESTE-DE-BUCH,FY,418,,1,3.0,Dépendance,,0.0,0.0,,,
1123,2019-07-23,Vente,"313000,00",17.0,,RUE,0430,DES BOYENS,33260.0,LA TESTE-DE-BUCH,FY,418,,1,2.0,Appartement,,63.0,3.0,,,
1124,2019-07-23,Vente,"313000,00",17.0,,RUE,0430,DES BOYENS,33260.0,LA TESTE-DE-BUCH,FY,418,,1,3.0,Dépendance,,0.0,0.0,,,
1125,2019-07-23,Vente en l'état futur d'achèvement,"270000,00",,,,B249,LASSEOUGUE,33260.0,LA TESTE-DE-BUCH,GM,864,,1,,,,,,,,
1126,2019-07-23,Vente en l'état futur d'achèvement,"270000,00",,,,B249,LASSEOUGUE,33260.0,LA TESTE-DE-BUCH,GM,864,,1,,,,,,,,
1127,2019-07-23,Vente en l'état futur d'achèvement,"270000,00",,,,B249,LASSEOUGUE,33260.0,LA TESTE-DE-BUCH,GM,864,,1,,,,,,,,
1128,2019-07-23,Vente,"127000,00",207.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,58,,1,2.0,Appartement,,18.0,1.0,,,
1129,2019-08-23,Vente,"412000,00",17.0,,ALL,0688,CHRISTOPHE COLOMB,33260.0,LA TESTE-DE-BUCH,GV,154,,1,1.0,Maison,,92.0,4.0,,,
1130,2019-08-23,Vente,"580000,00",,,,B054,BONNEVAL,33260.0,LA TESTE-DE-BUCH,HA,802,,0,,,,,,AB,,1051.0
1131,2019-08-23,Vente,"280000,00",23.0,,RUE,1000,EDOUARD LALANNE,33260.0,LA TESTE-DE-BUCH,GB,231,,1,1.0,Maison,,88.0,4.0,,,
1132,2019-08-23,Vente,"280000,00",23.0,,RUE,1000,EDOUARD LALANNE,33260.0,LA TESTE-DE-BUCH,GB,231,,1,1.0,Maison,,37.0,2.0,,,
1133,2019-08-23,Vente,"280000,00",25.0,,RUE,1000,EDOUARD LALANNE,33260.0,LA TESTE-DE-BUCH,GB,232,,0,,,,,,S,,87.0
1134,2019-08-23,Vente,"450000,00",12.0,T,ALL,2751,DES REINETTES CAZAUX,33260.0,LA TESTE-DE-BUCH,CR,1364,,0,1.0,Maison,,86.0,3.0,S,,1432.0
1135,2019-08-23,Vente,"580000,00",,,,B054,BONNEVAL,33260.0,LA TESTE-DE-BUCH,HA,801,,0,,,,,,AB,,893.0
1136,2019-08-23,Vente,"219000,00",2.0,B,AV,0342,DE BINGHAMTON,33260.0,LA TESTE-DE-BUCH,GW,209,,3,2.0,Appartement,,60.0,4.0,,,
1137,2019-08-23,Vente,"322790,00",43.0,,RUE,1610,JEAN DE GRAILLY,33260.0,LA TESTE-DE-BUCH,GC,1,,1,2.0,Appartement,,60.0,3.0,,,
1138,2019-09-23,Vente,"113000,00",50.0,,RUE,2600,DU PORT,33260.0,LA TESTE-DE-BUCH,FR,178,,1,2.0,Appartement,,40.0,2.0,,,
1139,2019-09-23,Vente en l'état futur d'achèvement,"192000,00",1.0,A,RUE,1980,MAY SUR ORNE,33260.0,LA TESTE-DE-BUCH,FS,90,,1,,,,,,,,
1140,2019-09-23,Vente,"200000,00",6.0,,RUE,2350,PAUL DAUSSY,33260.0,LA TESTE-DE-BUCH,FX,500,,0,1.0,Maison,,60.0,4.0,S,,400.0
1141,2019-09-23,Vente,"265000,00",66.0,,RUE,1610,JEAN DE GRAILLY,33260.0,LA TESTE-DE-BUCH,FX,236,,1,3.0,Dépendance,,0.0,0.0,,,
1142,2019-09-23,Vente,"265000,00",66.0,,RUE,1610,JEAN DE GRAILLY,33260.0,LA TESTE-DE-BUCH,FX,236,,1,2.0,Appartement,,65.0,3.0,,,
1143,2019-09-23,Vente,"361000,00",23.0,,ALL,0654,DES CHARMES,33260.0,LA TESTE-DE-BUCH,GV,59,,0,4.0,Local industriel. commercial ou assimilé,,20.0,0.0,S,,447.0
1144,2019-09-23,Vente,"361000,00",23.0,,ALL,0654,DES CHARMES,33260.0,LA TESTE-DE-BUCH,GV,59,,0,1.0,Maison,,117.0,4.0,S,,447.0
1145,2019-09-23,Vente,"396500,00",40.0,,RUE,2665,DU PROF PAUL LANGEVIN,33260.0,LA TESTE-DE-BUCH,FW,110,,0,1.0,Maison,,99.0,5.0,S,,296.0
1146,2019-09-23,Vente,"1250000,00",26.0,,AV,2510,DE LA PLAGE PYLA,33115.0,LA TESTE-DE-BUCH,BR,11,,0,1.0,Maison,,112.0,4.0,S,,648.0
1147,2019-09-23,Vente en l'état futur d'achèvement,"192000,00",1.0,A,RUE,1980,MAY SUR ORNE,33260.0,LA TESTE-DE-BUCH,FS,90,,1,,,,,,,,
1148,2019-09-23,Vente,"265000,00",66.0,,RUE,1610,JEAN DE GRAILLY,33260.0,LA TESTE-DE-BUCH,FX,236,,1,3.0,Dépendance,,0.0,0.0,,,
1149,2019-10-23,Vente,"900000,00",11.0,,AV,0500,DES BRUYERES PYLA,33115.0,LA TESTE-DE-BUCH,BP,313,,0,,,,,,S,,28.0
1150,2019-10-23,Vente en l'état futur d'achèvement,"358000,00",2.0,,ALL,0358,DU BOIS DE ROME,33260.0,LA TESTE-DE-BUCH,FP,62,,1,,,,,,,,
1151,2019-10-23,Vente,"270000,00",19.0,,RUE,2757,ROBERT SURCOUF,33260.0,LA TESTE-DE-BUCH,FN,180,,0,1.0,Maison,,73.0,4.0,S,,721.0
1152,2019-10-23,Vente,"739500,00",24.0,,CHE,1075,DES FACTEURS,33260.0,LA TESTE-DE-BUCH,GB,404,,0,1.0,Maison,,142.0,4.0,S,,500.0
1153,2019-10-23,Vente,"739500,00",24.0,,CHE,1075,DES FACTEURS,33260.0,LA TESTE-DE-BUCH,GB,404,,0,1.0,Maison,,142.0,4.0,AG,,633.0
1154,2019-10-23,Vente,"900000,00",11.0,,AV,0500,DES BRUYERES PYLA,33115.0,LA TESTE-DE-BUCH,BP,191,,0,1.0,Maison,,85.0,5.0,S,,393.0
1155,2019-10-23,Vente en l'état futur d'achèvement,"358000,00",2.0,,ALL,0358,DU BOIS DE ROME,33260.0,LA TESTE-DE-BUCH,FP,62,,1,,,,,,,,
1156,2019-10-23,Vente en l'état futur d'achèvement,"358000,00",2.0,,ALL,0358,DU BOIS DE ROME,33260.0,LA TESTE-DE-BUCH,FP,62,,1,,,,,,,,
1157,2019-12-23,Vente,"107000,00",960.0,,AV,1074,DE L EUROPE,33260.0,LA TESTE-DE-BUCH,GZ,80,,2,4.0,Local industriel. commercial ou assimilé,,369.0,0.0,,,
1158,2019-12-23,Vente,"870000,00",6.0,,BD,1846,LOUIS LIGNON PYLA,33115.0,LA TESTE-DE-BUCH,BS,245,,0,1.0,Maison,,84.0,4.0,S,,766.0
1159,2019-12-23,Vente,"253000,00",,,,B085,CABOT OUEST,33115.0,LA TESTE-DE-BUCH,CE,127,,0,,,,,,BT,,45887.0
1160,2019-12-23,Vente,"428000,00",4.0,,ALL,2746,RIVE GAUCHE CANAL CAZAUX,33260.0,LA TESTE-DE-BUCH,CV,566,,0,2.0,Appartement,,40.0,2.0,S,,531.0
1161,2019-12-23,Vente,"1219700,00",21.0,,AV,0640,CHAMBRELENT PYLA,33115.0,LA TESTE-DE-BUCH,BZ,249,,0,1.0,Maison,,147.0,7.0,AG,,500.0
1162,2019-12-23,Vente,"215000,00",,,,B249,LASSEOUGUE,33260.0,LA TESTE-DE-BUCH,GM,858,,0,,,,,,AB,,400.0
1163,2019-12-23,Vente,"428000,00",4.0,,ALL,2746,RIVE GAUCHE CANAL CAZAUX,33260.0,LA TESTE-DE-BUCH,CV,566,,0,1.0,Maison,,68.0,3.0,S,,531.0
1164,2019-12-23,Vente,"428000,00",4.0,,ALL,2746,RIVE GAUCHE CANAL CAZAUX,33260.0,LA TESTE-DE-BUCH,CV,566,,0,2.0,Appartement,,40.0,2.0,S,,531.0
1165,2019-12-23,Vente,"428000,00",,,,B112,CAZAUX OUEST,33260.0,LA TESTE-DE-BUCH,CV,564,,0,,,,,,E,CANAL,33.0
1166,2019-12-23,Vente,"1219700,00",21.0,,AV,0640,CHAMBRELENT PYLA,33115.0,LA TESTE-DE-BUCH,BZ,249,,0,1.0,Maison,,147.0,7.0,S,,503.0
1167,2019-01-24,Vente en l'état futur d'achèvement,"379000,00",22.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,833,,1,,,,,,,,
1168,2019-01-24,Vente en l'état futur d'achèvement,"337000,00",22.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,833,,1,,,,,,,,
1169,2019-01-24,Vente en l'état futur d'achèvement,"379000,00",22.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,833,,1,,,,,,,,
1170,2019-01-24,Vente,"220000,00",4.0,,ALL,2720,RAYMOND DAUGEY CAZAUX,33260.0,LA TESTE-DE-BUCH,CS,324,,0,1.0,Maison,,104.0,6.0,S,,796.0
1171,2019-01-24,Vente,"30000,00",,,,B461,MOULIN BRAOUET,33260.0,LA TESTE-DE-BUCH,GA,387,,0,,,,,,L,SABLE,2770.0
1172,2019-01-24,Vente en l'état futur d'achèvement,"337000,00",22.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,833,,1,,,,,,,,
1173,2019-01-24,Vente en l'état futur d'achèvement,"337000,00",22.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,833,,1,,,,,,,,
1174,2019-01-24,Vente en l'état futur d'achèvement,"379000,00",22.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,833,,1,,,,,,,,
1175,2019-04-24,Vente,"901300,00",22.0,,CHE,2142,DU MOULLEAU,33260.0,LA TESTE-DE-BUCH,FF,14,,0,1.0,Maison,,170.0,6.0,AB,,1170.0
1176,2019-04-24,Vente,"270000,00",60.0,,RUE,1178,FREDERIC SAUVAGE,33260.0,LA TESTE-DE-BUCH,HA,63,,0,1.0,Maison,,45.0,3.0,S,,1718.0
1177,2019-04-24,Vente,"270000,00",60.0,,RUE,1178,FREDERIC SAUVAGE,33260.0,LA TESTE-DE-BUCH,HA,63,,0,4.0,Local industriel. commercial ou assimilé,,350.0,0.0,S,,1718.0
1178,2019-05-24,Vente,"1850000,00",21.0,B,AV,1330,DES GENETS PYLA,33115.0,LA TESTE-DE-BUCH,BP,437,,0,1.0,Maison,,120.0,5.0,AG,,500.0
1179,2019-05-24,Vente,"1850000,00",21.0,B,AV,1330,DES GENETS PYLA,33115.0,LA TESTE-DE-BUCH,BP,437,,0,1.0,Maison,,120.0,5.0,S,,500.0
1180,2019-05-24,Vente,"563000,00",83.0,,RUE,0150,ANDRE LESCA,33260.0,LA TESTE-DE-BUCH,FM,434,,0,,,,,,AG,,638.0
1181,2019-06-24,Vente,"341800,00",,,,B111,CAZAUX NORD OUEST,33260.0,LA TESTE-DE-BUCH,CS,1184,,0,,,,,,AG,,185.0
1182,2019-06-24,Vente,"165000,00",45.0,,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FS,83,,1,3.0,Dépendance,,0.0,0.0,,,
1183,2019-06-24,Vente,"165000,00",45.0,,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FS,83,,1,2.0,Appartement,,41.0,3.0,,,
1184,2019-06-24,Vente,"165000,00",45.0,,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FS,83,,1,3.0,Dépendance,,0.0,0.0,,,
1185,2019-06-24,Vente,"132000,00",960.0,,AV,1074,DE L EUROPE,33260.0,LA TESTE-DE-BUCH,GZ,80,,2,4.0,Local industriel. commercial ou assimilé,,40.0,0.0,,,
1186,2019-06-24,Vente,"160000,00",4.0,,PL,1620,JEAN HAMEAU,33260.0,LA TESTE-DE-BUCH,FR,597,,1,4.0,Local industriel. commercial ou assimilé,,38.0,0.0,,,
1187,2019-06-24,Vente,"500000,00",750.0,,AV,3704,DU PARC DES EXPOSITIONS,33260.0,LA TESTE-DE-BUCH,GZ,160,,0,4.0,Local industriel. commercial ou assimilé,,467.0,0.0,S,,1046.0
1188,2019-06-24,Vente en l'état futur d'achèvement,"407000,00",,,,B251,LE LAUREY OUEST,33260.0,LA TESTE-DE-BUCH,FZ,152,,1,,,,,,,,
1189,2019-06-24,Vente en l'état futur d'achèvement,"407000,00",,,,B251,LE LAUREY OUEST,33260.0,LA TESTE-DE-BUCH,FZ,152,,1,,,,,,,,
1190,2019-06-24,Vente,"341800,00",64.0,,RUE,1310,DU MAL LECLERC CAZAUX,33260.0,LA TESTE-DE-BUCH,CS,385,,0,1.0,Maison,,81.0,4.0,S,,694.0
1191,2019-07-24,Vente,"1350000,00",72.0,B,AV,1320,DU GEN LECLERC,33260.0,LA TESTE-DE-BUCH,FH,17,,0,4.0,Local industriel. commercial ou assimilé,,598.0,0.0,S,,1464.0
1192,2019-07-24,Vente,"750000,00",2.0,T,RUE,1520,HENRI ORNON,33260.0,LA TESTE-DE-BUCH,FO,283,,0,1.0,Maison,,138.0,4.0,S,,645.0
1193,2019-07-24,Vente,"1350000,00",72.0,B,AV,1320,DU GEN LECLERC,33260.0,LA TESTE-DE-BUCH,FH,17,,0,1.0,Maison,,69.0,3.0,S,,1464.0
